,name,url,id,popularity,followers,genres
162,marcos g,https://open.spotify.com/artist/3O2UFvuhmgSDH3q6miqELN,3O2UFvuhmgSDH3q6miqELN,51,21932,"['alternative r&b', 'chill r&b', 'indie r&b']"
163,Patrick Paige II,https://open.spotify.com/artist/3rTMj1pmRvXBfzAEIk9XX9,3rTMj1pmRvXBfzAEIk9XX9,44,22014,"['alternative r&b', 'indie r&b', 'indie soul']"
164,CARELESS,https://open.spotify.com/artist/6ZPADYpgSS0VwqZPJeX54p,6ZPADYpgSS0VwqZPJeX54p,50,22035,"['pinoy r&b', 'pinoy trap']"
165,Donnie Trumpet,https://open.spotify.com/artist/7qbQOln6DZHcPm6l94PXU5,7qbQOln6DZHcPm6l94PXU5,40,22297,[]
166,Brandon,https://open.spotify.com/artist/08HpiyWkp2Z7gFTkVae265,08HpiyWkp2Z7gFTkVae265,47,22431,"['alternative r&b', 'chill r&b', 'indie r&b']"
167,Jimi Tents,https://open.spotify.com/artist/1KW04GdOuzrsTVOAVd6eRg,1KW04GdOuzrsTVOAVd6eRg,35,22452,[]
168,Jae Stephens,https://open.spotify.com/artist/4HiLipaDjOwRkhJlk5s1uT,4HiLipaDjOwRkhJlk5s1uT,47,22476,"['alternative r&b', 'indie r&b']"
169,Peter CottonTale,https://open.spotify.com/artist/4mkGZGaUTIpyG1LnZ6nNIi,4mkGZGaUTIpyG1LnZ6nNIi,49,22724,[]
170,Zilo,https://open.spotify.com/artist/3fcW2V4zOfFm0IsWCJUuzz,3fcW2V4zOfFm0IsWCJUuzz,42,22988,"['alternative r&b', 'bass trap', 'chill r&b', 'indie r&b']"
171,PawPaw Rod,https://open.spotify.com/artist/23KIrX6iPiVOkx60F4bjNq,23KIrX6iPiVOkx60F4bjNq,57,23006,['indie r&b']
172,Yayyoung,https://open.spotify.com/artist/1mefU9eSDsjTwOJK0gn7xZ,1mefU9eSDsjTwOJK0gn7xZ,47,23218,"['bedroom soul', 'chill r&b']"
173,Huron John,https://open.spotify.com/artist/3CfbFUXY5EE7NmKE4n1Q3v,3CfbFUXY5EE7NmKE4n1Q3v,47,23319,"['bedroom pop', 'indie r&b', 'modern alternative pop']"
174,JVCK JAMES,https://open.spotify.com/artist/0hhGFNFQrdE34ZYR1CaBYN,0hhGFNFQrdE34ZYR1CaBYN,48,23324,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'trap soul', 'uk contemporary r&b']"
175,BLAISE MOORE,https://open.spotify.com/artist/0ZBpfuCEGp57xCqdvrQU7m,0ZBpfuCEGp57xCqdvrQU7m,30,23466,"['canadian contemporary r&b', 'indie electropop']"
176,LOONY,https://open.spotify.com/artist/0xSfdfhcXN6T8M5gt7VwK0,0xSfdfhcXN6T8M5gt7VwK0,52,23625,"['alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'indie r&b']"
177,Jay Dee,https://open.spotify.com/artist/16L1SS4OancaZUTu3qWqHb,16L1SS4OancaZUTu3qWqHb,37,23830,['alternative hip hop']
178,Radiant Children,https://open.spotify.com/artist/2e0Bkreg0zzfE5umvfKQXf,2e0Bkreg0zzfE5umvfKQXf,44,23864,"['alternative r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']"
179,Kississippi,https://open.spotify.com/artist/6t0a2t1BXxTQvAkxReClPm,6t0a2t1BXxTQvAkxReClPm,39,23871,"['alternative emo', 'bubblegrunge', 'diy emo', 'indie pop', 'indie rock', 'philly indie', 'small room']"
180,THAMA,https://open.spotify.com/artist/1Ktiv08TbBy195pQUH8Qld,1Ktiv08TbBy195pQUH8Qld,50,23936,"['chill r&b', 'k-rap', 'korean r&b']"
181,Lou Phelps,https://open.spotify.com/artist/74EhQOxqIuZSj1wsMLQabN,74EhQOxqIuZSj1wsMLQabN,46,24061,"['canadian hip hop', 'indie soul']"
182,The O'My's,https://open.spotify.com/artist/1GQx6SUIHxDC1mRIFIpslD,1GQx6SUIHxDC1mRIFIpslD,39,24090,['alternative r&b']
183,Matty,https://open.spotify.com/artist/7K1kHQsB2m87TMVcDbZAfW,7K1kHQsB2m87TMVcDbZAfW,44,24119,['neo-psychedelic']
184,mrld,https://open.spotify.com/artist/31fsDbpNPKe346urriO4ma,31fsDbpNPKe346urriO4ma,51,24388,['pinoy indie']
185,Moor Mother,https://open.spotify.com/artist/4kANxfLenUobb7t5fHSrgA,4kANxfLenUobb7t5fHSrgA,40,24861,"['afrofuturism', 'art pop', 'escape room', 'experimental hip hop', 'industrial hip hop']"
186,Aeris Roves,https://open.spotify.com/artist/1O5IeYqvtwnWzlNq3Ux3jd,1O5IeYqvtwnWzlNq3Ux3jd,48,24876,['uk contemporary r&b']
187,Katzù Oso,https://open.spotify.com/artist/4tSzEOfCj6LXhaf0jtk4XO,4tSzEOfCj6LXhaf0jtk4XO,41,24904,['bedroom pop']
188,M.A.G.S.,https://open.spotify.com/artist/1EEbOYIZFHRuGEgL39cN3s,1EEbOYIZFHRuGEgL39cN3s,48,25057,"['buffalo ny indie', 'indie garage rock']"
189,Josh Gad,https://open.spotify.com/artist/4dSQICBjdUIp5iK6RRU2bY,4dSQICBjdUIp5iK6RRU2bY,65,25057,"['hollywood', 'movie tunes', 'show tunes']"
190,Grady,https://open.spotify.com/artist/6FmiNnTXQJTmOMAx4kB38R,6FmiNnTXQJTmOMAx4kB38R,58,25183,['indie electropop']
191,Dela,https://open.spotify.com/artist/3ZNUlWnJXhcuBaTJGnOO8O,3ZNUlWnJXhcuBaTJGnOO8O,39,25324,"['alternative hip hop', 'ambeat', 'chillhop', 'jazz boom bap', 'jazz rap']"
192,Armors,https://open.spotify.com/artist/0m34JtkojthW5WYugFm0e3,0m34JtkojthW5WYugFm0e3,48,25491,"['hopebeat', 'indie poptimism', 'indie rockism', 'modern alternative rock']"
193,Park Bird,https://open.spotify.com/artist/7bVJIMenC0rlgot8O60qpF,7bVJIMenC0rlgot8O60qpF,53,26243,['korean electropop']
194,Deem Spencer,https://open.spotify.com/artist/4iXaGootDLE50qY42LCdnK,4iXaGootDLE50qY42LCdnK,44,26399,"['indie r&b', 'nyc rap']"
195,OZZIE,https://open.spotify.com/artist/1ZyteyKrx7qwKMwFYLAB1p,1ZyteyKrx7qwKMwFYLAB1p,51,26663,['trap soul']
196,Liv.e,https://open.spotify.com/artist/0YCL71Clky5els6NireSBP,0YCL71Clky5els6NireSBP,49,26887,"['alternative r&b', 'escape room', 'experimental hip hop', 'indie r&b', 'indie soul']"
197,Full Crate,https://open.spotify.com/artist/0JeTRYMH7FoBiMcLXg1n8g,0JeTRYMH7FoBiMcLXg1n8g,54,27001,"['alternative r&b', 'armenian hip hop', 'chill r&b', 'dutch r&b', 'indie r&b', 'indie soul']"
198,Dibia$E,https://open.spotify.com/artist/21H0kHbS41lECHguMnjGpb,21H0kHbS41lECHguMnjGpb,34,27130,"['abstract beats', 'alternative hip hop', 'wonky']"
199,Jordan Hollywood,https://open.spotify.com/artist/1mGW7MpR3kesskLHY3Q5WX,1mGW7MpR3kesskLHY3Q5WX,38,27142,['trap soul']
200,Namasenda,https://open.spotify.com/artist/5T68nryXXOMNE2kVe61fKX,5T68nryXXOMNE2kVe61fKX,48,27224,"['art pop', 'deconstructed club', 'electropop', 'escape room', 'hyperpop']"
201,Lance Skiiiwalker,https://open.spotify.com/artist/4jlguclMzgjLqZPqF9s19O,4jlguclMzgjLqZPqF9s19O,41,27361,"['psychedelic hip hop', 'underground hip hop']"
202,crwn,https://open.spotify.com/artist/6Z7JSzWmroQi34J1yz833c,6Z7JSzWmroQi34J1yz833c,39,27394,"['pinoy indie', 'pinoy r&b', 'pinoy trap']"
203,Albert Posis,https://open.spotify.com/artist/4bNOdxc26omK0xR7FPucJn,4bNOdxc26omK0xR7FPucJn,49,27533,"['chill r&b', 'hmong pop']"
204,Lou Val,https://open.spotify.com/artist/6u3PN3PCsWLGsw1OffKQ2F,6u3PN3PCsWLGsw1OffKQ2F,45,27551,"['alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'indie r&b', 'trap soul']"
205,Brisom,https://open.spotify.com/artist/52AFbIsIjRLcaHCt8KV1rg,52AFbIsIjRLcaHCt8KV1rg,33,27606,"['pinoy indie', 'pinoy rock']"
206,Kevin George,https://open.spotify.com/artist/0UFKnbRkop5zKvIHhbnMCI,0UFKnbRkop5zKvIHhbnMCI,47,27630,['trap soul']
207,Eric Lau,https://open.spotify.com/artist/68P6JiHWJsv5VqfLPchS1n,68P6JiHWJsv5VqfLPchS1n,37,27942,"['indie jazz', 'neo r&b']"
208,OverDoz.,https://open.spotify.com/artist/5I81SUgzZ0g7dWkWKDc4QY,5I81SUgzZ0g7dWkWKDc4QY,39,27951,"['soul flow', 'underground hip hop']"
209,MED,https://open.spotify.com/artist/36zSkwftotDHslP3KUQpew,36zSkwftotDHslP3KUQpew,53,28084,"['alternative hip hop', 'hip hop']"
210,Zo!,https://open.spotify.com/artist/0XoDNlIZvfQP47lyLBVIsz,0XoDNlIZvfQP47lyLBVIsz,38,28178,"['broken beat', 'indie jazz', 'indie r&b', 'neo r&b', 'neo soul', 'soulful house']"
211,The Palmer Squares,https://open.spotify.com/artist/0W7bHqLjZ2UVlUSEWSMTXZ,0W7bHqLjZ2UVlUSEWSMTXZ,43,28212,['chicago rap']
212,rum.gold,https://open.spotify.com/artist/4mErKO4g29SXtBwj4S80aB,4mErKO4g29SXtBwj4S80aB,52,28214,"['alternative r&b', 'chill r&b', 'indie r&b']"
213,Jet Age of Tomorrow,https://open.spotify.com/artist/2XhRydg6cYT62s25jgePlF,2XhRydg6cYT62s25jgePlF,33,28454,['experimental hip hop']
214,Supa Bwe,https://open.spotify.com/artist/05kWC05qQmocVoC5Udgl6D,05kWC05qQmocVoC5Udgl6D,41,28473,"['pop rap', 'underground hip hop']"
215,Ivan Ave,https://open.spotify.com/artist/7BxJEL8I7OoAMGyPWn1cPS,7BxJEL8I7OoAMGyPWn1cPS,47,28570,"['indie jazz', 'indie r&b', 'indie soul', 'jazz rap']"
216,Kev Brown,https://open.spotify.com/artist/1Yi9MvKxq35HFHWl0nNelG,1Yi9MvKxq35HFHWl0nNelG,39,28785,"['alternative hip hop', 'jazz boom bap']"
217,Navy Blue,https://open.spotify.com/artist/5qRbfEf4Ooo19aRXKQzvUV,5qRbfEf4Ooo19aRXKQzvUV,51,28866,"['alternative hip hop', 'boom bap', 'jazz rap']"
218,Jayla Darden,https://open.spotify.com/artist/2FcXBEz4zZpJGNO8CSrchU,2FcXBEz4zZpJGNO8CSrchU,44,28907,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'trap soul']"
219,Ras G,https://open.spotify.com/artist/3PU8Ju4WBYNY5xvJE3DMfV,3PU8Ju4WBYNY5xvJE3DMfV,37,28918,"['alternative hip hop', 'wonky']"
220,Sam Evian,https://open.spotify.com/artist/5MXsi1oKkm8LuStuKkMdzu,5MXsi1oKkm8LuStuKkMdzu,51,29007,"['chamber psych', 'freak folk', 'garage psych', 'indie folk', 'indie garage rock', 'neo-psychedelic']"
221,brb.,https://open.spotify.com/artist/2XBiI8PjCnjJ3XKWtiKcvc,2XBiI8PjCnjJ3XKWtiKcvc,53,29110,"['chill r&b', 'singaporean pop']"
222,Curtismith,https://open.spotify.com/artist/6jH7RAA1CW3vVj1a312h3Z,6jH7RAA1CW3vVj1a312h3Z,49,29117,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy indie', 'pinoy r&b', 'tagalog rap']"
223,12AM,https://open.spotify.com/artist/4FHtVj8v4il9h5HRQ4Ib3n,4FHtVj8v4il9h5HRQ4Ib3n,51,29128,"['canadian contemporary r&b', 'sad rap', 'trap soul']"
224,duendita,https://open.spotify.com/artist/4vZBqD3QXrKiE3mZ6zHr22,4vZBqD3QXrKiE3mZ6zHr22,43,29321,"['alternative r&b', 'bedroom soul']"
225,Elaquent,https://open.spotify.com/artist/14rl122F3uMCloqdEVV9WL,14rl122F3uMCloqdEVV9WL,45,29325,"['abstract beats', 'alternative hip hop', 'chillhop', 'indie jazz', 'jazz boom bap', 'wonky']"
226,Hablot Brown,https://open.spotify.com/artist/6LtgEnShwvrqAaKohg7skM,6LtgEnShwvrqAaKohg7skM,50,29464,"['alternative r&b', 'indie r&b', 'indie soul']"
227,JON VINYL,https://open.spotify.com/artist/6PvScqSJuICxvoA3UDYPmu,6PvScqSJuICxvoA3UDYPmu,50,29594,"['alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'trap soul']"
228,mazie,https://open.spotify.com/artist/4adSXA1GDOxNG7Zw89YHyz,4adSXA1GDOxNG7Zw89YHyz,50,29852,"['indie pop', 'modern indie pop']"
229,Dre'es,https://open.spotify.com/artist/4pc5r183mYvIzGyFv2S0hO,4pc5r183mYvIzGyFv2S0hO,53,29947,"['bedroom soul', 'indie r&b']"
230,Trapo,https://open.spotify.com/artist/1ajTetyk95Ba8KUEYn7PT4,1ajTetyk95Ba8KUEYn7PT4,36,30201,['indie hip hop']
231,Henry Verus,https://open.spotify.com/artist/6H79VfD8FjtzQHYdVwZ3I4,6H79VfD8FjtzQHYdVwZ3I4,49,30299,[]
232,demxntia,https://open.spotify.com/artist/6trEYfLSuAd9CS8bCy4sOH,6trEYfLSuAd9CS8bCy4sOH,55,30337,"['chill r&b', 'emo rap', 'sad rap']"
233,Nick Grant,https://open.spotify.com/artist/2QOP6zKx1d0gGEtuuXOvJ3,2QOP6zKx1d0gGEtuuXOvJ3,43,30421,['atl hip hop']
234,KozyPop,https://open.spotify.com/artist/3pj8yUKN5sRyQS1xkRCTFi,3pj8yUKN5sRyQS1xkRCTFi,48,30550,"['chill r&b', 'k-indie', 'korean r&b']"
235,Sylo Nozra,https://open.spotify.com/artist/0QitJHI0ZwMa5F9TR6EYSl,0QitJHI0ZwMa5F9TR6EYSl,47,30555,"['alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'indie r&b']"
236,Amber Olivier,https://open.spotify.com/artist/5qeWpRuIDDT5BBPojh8afd,5qeWpRuIDDT5BBPojh8afd,33,30755,"['alternative r&b', 'uk contemporary r&b']"
237,emawk,https://open.spotify.com/artist/2zAshenjqDlcL4pudfySBY,2zAshenjqDlcL4pudfySBY,52,30770,"['alternative r&b', 'chill r&b', 'indie r&b']"
238,Durand Bernarr,https://open.spotify.com/artist/2d6ggH1oVt4z2zCuY2u5DW,2d6ggH1oVt4z2zCuY2u5DW,50,31135,"['alternative r&b', 'indie r&b']"
239,Diana Gordon,https://open.spotify.com/artist/71Ug2zQHWlJFjNCK8swHfL,71Ug2zQHWlJFjNCK8swHfL,43,31665,['alternative r&b']
240,Armand Hammer,https://open.spotify.com/artist/3SCI7sXHUZIeDKMWC5NT9C,3SCI7sXHUZIeDKMWC5NT9C,47,32130,"['alternative hip hop', 'boom bap', 'escape room', 'experimental hip hop']"
241,Cosmic Boy,https://open.spotify.com/artist/305pg6Bs6Mz9Tm2zK66psY,305pg6Bs6Mz9Tm2zK66psY,48,32151,"['k-rap', 'korean r&b']"
242,Payday,https://open.spotify.com/artist/6I7IZDntAGBmzkCANUmtV0,6I7IZDntAGBmzkCANUmtV0,51,32381,['modern alternative pop']
243,Black Pool,https://open.spotify.com/artist/4lglBegCfNnjzAqs9DBQXm,4lglBegCfNnjzAqs9DBQXm,40,32544,['bedroom pop']
244,Liturgy,https://open.spotify.com/artist/5PIuMlRY9PSLUSFzs6lQu1,5PIuMlRY9PSLUSFzs6lQu1,31,33015,"['experimental black metal', 'nyc metal', 'post-doom metal', 'technical black metal', 'usbm']"
245,Hovvdy,https://open.spotify.com/artist/59RNNqeEfkq3X5pfOQxZ3C,59RNNqeEfkq3X5pfOQxZ3C,51,33287,"['austindie', 'bubblegrunge', 'dreamo', 'garage psych', 'indie folk', 'indie pop', 'indie rock', 'lo-fi indie', 'small room']"
246,Paris Texas,https://open.spotify.com/artist/1SCrMreNPJYSRZIlRe9SUq,1SCrMreNPJYSRZIlRe9SUq,54,33310,"['indie hip hop', 'indie r&b']"
247,YGTUT,https://open.spotify.com/artist/5rOkxO8Va1CnXhF7nrHMrU,5rOkxO8Va1CnXhF7nrHMrU,52,33453,"['indie hip hop', 'tennessee hip hop', 'underground hip hop']"
248,Zelooperz,https://open.spotify.com/artist/5j93hwFBNo29RJMsWvtzj8,5j93hwFBNo29RJMsWvtzj8,51,33533,"['alternative hip hop', 'detroit hip hop', 'escape room', 'indie hip hop', 'underground hip hop']"
249,spill tab,https://open.spotify.com/artist/3qqkHeEhezlIaNj1vFYH2r,3qqkHeEhezlIaNj1vFYH2r,55,33613,"['indie pop', 'indie r&b', 'modern indie pop']"
250,Kate Bollinger,https://open.spotify.com/artist/4eArh1v6UwBbKkjdgHCned,4eArh1v6UwBbKkjdgHCned,50,33798,"['charlottesville indie', 'indie pop', 'indie r&b']"
251,IYAMAH,https://open.spotify.com/artist/3kf01riKEcjHq6eiATvWT1,3kf01riKEcjHq6eiATvWT1,43,34089,"['alternative r&b', 'chill r&b', 'indie r&b', 'uk contemporary r&b']"
252,Evil Needle,https://open.spotify.com/artist/37nE9g0LRDhDSIejDuPKPS,37nE9g0LRDhDSIejDuPKPS,48,34341,"['chillhop', 'vapor twitch']"
253,Quentin Miller,https://open.spotify.com/artist/6po19E0R9xffrgzrg84TC9,6po19E0R9xffrgzrg84TC9,49,34382,"['atl hip hop', 'trap soul', 'underground hip hop']"
254,Cup of Joe,https://open.spotify.com/artist/61nn6nOoLWjVC1ER2qFAvN,61nn6nOoLWjVC1ER2qFAvN,48,34440,"['opm', 'pinoy indie', 'pinoy rock']"
255,Nakala,https://open.spotify.com/artist/4dw1gYD42SHeDoxl7SKDhS,4dw1gYD42SHeDoxl7SKDhS,39,34710,"['alternative r&b', 'chill r&b', 'indie r&b', 'trap soul', 'uk contemporary r&b']"
256,JUNE,https://open.spotify.com/artist/0HXCe7R2f1Us5bAW7ohMC6,0HXCe7R2f1Us5bAW7ohMC6,45,34989,"['chill r&b', 'korean r&b']"
257,Reks,https://open.spotify.com/artist/6Apw0ReFBi9C1QBultw8pn,6Apw0ReFBi9C1QBultw8pn,37,34999,"['alternative hip hop', 'boom bap', 'boston hip hop', 'hardcore hip hop', 'underground rap']"
258,Christian Kuria,https://open.spotify.com/artist/4uaGojdWj4H6cTJydZUPWG,4uaGojdWj4H6cTJydZUPWG,61,35048,"['alternative r&b', 'chill r&b', 'indie r&b']"
259,Spellling,https://open.spotify.com/artist/7rlAAAiWScpsT1hmgURAmh,7rlAAAiWScpsT1hmgURAmh,45,35204,"['art pop', 'escape room', 'oakland indie']"
260,Bearcubs,https://open.spotify.com/artist/5iPtkyoEOCILhwFgl2a2d3,5iPtkyoEOCILhwFgl2a2d3,49,35524,"['indie soul', 'vapor soul', 'vapor twitch']"
261,illuminati hotties,https://open.spotify.com/artist/3ztRX1UoIOsFqpD7dB6R8O,3ztRX1UoIOsFqpD7dB6R8O,50,35798,"['art pop', 'bubblegrunge', 'freak folk', 'indie folk', 'indie pop', 'indie punk', 'indie rock', 'small room']"
262,Rapper Big Pooh,https://open.spotify.com/artist/1pt1kuxHmYnFaAQS6t3q6k,1pt1kuxHmYnFaAQS6t3q6k,34,35898,"['alternative hip hop', 'boom bap', 'north carolina hip hop', 'soul flow']"
263,Dai Burger,https://open.spotify.com/artist/1y6hiqeSWkQrJYXkU5PvUk,1y6hiqeSWkQrJYXkU5PvUk,36,35934,"['escape room', 'lgbtq+ hip hop', 'trap queen']"
264,Sophie Cates,https://open.spotify.com/artist/4xjJOu0MWVWuaDVZOy0Dx2,4xjJOu0MWVWuaDVZOy0Dx2,48,36095,"['alt z', 'bedroom pop', 'indie pop']"
265,Willie The Kid,https://open.spotify.com/artist/0hZvVmOluFCV1ZjvvqtRB6,0hZvVmOluFCV1ZjvvqtRB6,44,36479,"['alternative hip hop', 'boom bap', 'conscious hip hop', 'soul flow', 'underground hip hop']"
266,Any Name's Okay,https://open.spotify.com/artist/1CZ6BqSNNDTbyne4SltF0e,1CZ6BqSNNDTbyne4SltF0e,35,36483,"['pinoy indie', 'pinoy rock']"
267,Elli Ingram,https://open.spotify.com/artist/29Dil4ZXNOwBukXdVL1EwB,29Dil4ZXNOwBukXdVL1EwB,41,36532,['uk contemporary r&b']
268,Lily Moore,https://open.spotify.com/artist/1SQeTDXO492WB6aFvrntSS,1SQeTDXO492WB6aFvrntSS,47,36759,['uk contemporary r&b']
269,kiLL edward,https://open.spotify.com/artist/3EWxytcxaM0tksU6v3je2Q,3EWxytcxaM0tksU6v3je2Q,49,36806,[]
270,ESTA.,https://open.spotify.com/artist/4KZmpaIhanIo46eaQimtgO,4KZmpaIhanIo46eaQimtgO,42,36809,['vapor twitch']
271,Noah Slee,https://open.spotify.com/artist/2inX1svE5swPuIBIJdrFyo,2inX1svE5swPuIBIJdrFyo,44,36811,"['indie soul', 'vapor soul']"
272,Amnesia Scanner,https://open.spotify.com/artist/2J3LwjEkmryU6BSAubwbMF,2J3LwjEkmryU6BSAubwbMF,34,36834,"['art pop', 'deconstructed club', 'escape room', 'finnish electronic', 'fluxwork', 'grimewave']"
273,Crazy Ex-Girlfriend Cast,https://open.spotify.com/artist/2Dzk9smBaIfEFjF7T2Gygz,2Dzk9smBaIfEFjF7T2Gygz,53,36860,['hollywood']
274,Dizzy Fae,https://open.spotify.com/artist/0jt1EsJCeoQXLNDta4JF6c,0jt1EsJCeoQXLNDta4JF6c,46,37069,"['alternative r&b', 'art pop', 'escape room', 'minneapolis indie']"
275,James Tillman,https://open.spotify.com/artist/4FXBouJHB0s6E3d6Q9YeSO,4FXBouJHB0s6E3d6Q9YeSO,39,37088,"['alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b']"
276,MICHELLE,https://open.spotify.com/artist/4yYvor6Rq4fG82J1L47DYp,4yYvor6Rq4fG82J1L47DYp,56,37105,"['bedroom pop', 'indie pop', 'indie r&b']"
277,Kiana V,https://open.spotify.com/artist/1DZGAZcaTA32eLJELEsjXY,1DZGAZcaTA32eLJELEsjXY,48,37160,['pinoy indie']
278,Fatima,https://open.spotify.com/artist/5uNCGgWH5Id1cW8kh9Sc67,5uNCGgWH5Id1cW8kh9Sc67,37,37245,"['indie jazz', 'indie soul']"
279,Big Zuu,https://open.spotify.com/artist/3FyA6R41UYLDXfRRcaOhh5,3FyA6R41UYLDXfRRcaOhh5,50,37277,"['grime', 'uk alternative hip hop', 'uk hip hop']"
280,BOYO,https://open.spotify.com/artist/1puLsaxX9EwudKrNBUVFe4,1puLsaxX9EwudKrNBUVFe4,45,37482,['indie garage rock']
281,Joey Fatts,https://open.spotify.com/artist/4u4Sj6ODtb8mAZ0wuadeqG,4u4Sj6ODtb8mAZ0wuadeqG,43,37866,"['underground hip hop', 'west coast trap']"
282,Barney Artist,https://open.spotify.com/artist/5iRM7qYip6UNfQaPe2reCz,5iRM7qYip6UNfQaPe2reCz,49,37896,"['indie soul', 'uk alternative hip hop']"
283,Jess Connelly,https://open.spotify.com/artist/1XC87A3NVlw6xDW1kIB5FN,1XC87A3NVlw6xDW1kIB5FN,46,38252,"['pinoy indie', 'pinoy trap', 'tagalog rap']"
284,2xxx!,https://open.spotify.com/artist/4cMtnnGdRvh8KIi2RA7ZeU,4cMtnnGdRvh8KIi2RA7ZeU,39,38313,"['k-indie', 'k-rap', 'korean r&b']"
285,thuy,https://open.spotify.com/artist/3R80OE4RViOWbnuvqh0j8a,3R80OE4RViOWbnuvqh0j8a,61,38528,"['chill r&b', 'indie r&b', 'pop', 'pop r&b']"
286,Tall Black Guy,https://open.spotify.com/artist/2bz6GlqjAN5fTFWvy0rmSP,2bz6GlqjAN5fTFWvy0rmSP,48,38599,"['alternative r&b', 'bass trip', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b', 'neo soul']"
287,Allan Kingdom,https://open.spotify.com/artist/1tUALn7PEhW7LpMuxvat2x,1tUALn7PEhW7LpMuxvat2x,51,39065,['underground hip hop']
288,Oklou,https://open.spotify.com/artist/6fFcUOFcbjeIuEomuUthkw,6fFcUOFcbjeIuEomuUthkw,53,39114,"['art pop', 'deconstructed club', 'electropop', 'escape room', 'hyperpop']"
289,Fred the Godson,https://open.spotify.com/artist/4XfZS4DTtBxAd8JjsDFMzl,4XfZS4DTtBxAd8JjsDFMzl,42,39323,"['battle rap', 'boom bap']"
290,Billy Lemos,https://open.spotify.com/artist/7ebBg3BuRFa2satTcY8whC,7ebBg3BuRFa2satTcY8whC,53,39397,"['alternative r&b', 'bedroom pop', 'indie r&b']"
291,IAMNOBODI,https://open.spotify.com/artist/2DLlb2Se6eF0mMTYffyAcn,2DLlb2Se6eF0mMTYffyAcn,44,39432,"['alternative r&b', 'indie r&b', 'vapor twitch']"
292,Mark Battles,https://open.spotify.com/artist/24SwsBq76FnNeXW9Do4wPI,24SwsBq76FnNeXW9Do4wPI,51,39590,"['canadian hip hop', 'deep underground hip hop', 'indiana hip hop', 'indie pop rap', 'underground hip hop']"
293,COBRAH,https://open.spotify.com/artist/1AHswQqsDNmu1xaE8KpBne,1AHswQqsDNmu1xaE8KpBne,54,40079,"['art pop', 'electropop', 'escape room', 'hyperpop', 'pop']"
294,Teflon Sega,https://open.spotify.com/artist/0JFKmdLuTj0yZi9P05a85X,0JFKmdLuTj0yZi9P05a85X,50,40441,['trap soul']
295,Marco McKinnis,https://open.spotify.com/artist/2hnEiOVSXzO81ruLVH0KUR,2hnEiOVSXzO81ruLVH0KUR,48,40507,"['alternative r&b', 'chill r&b', 'indie r&b', 'trap soul']"
296,Dylan Sinclair,https://open.spotify.com/artist/45RZn1pAEvQYqkRnvFaIJx,45RZn1pAEvQYqkRnvFaIJx,49,41321,"['alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'indie r&b']"
297,Spencer.,https://open.spotify.com/artist/20PdOyVym0ZZrOB1rfcvCR,20PdOyVym0ZZrOB1rfcvCR,51,41325,"['alternative r&b', 'bedroom pop', 'indie r&b']"
298,Sega Bodega,https://open.spotify.com/artist/1ZvF4Sgnre3Rk2CpiNy077,1ZvF4Sgnre3Rk2CpiNy077,49,41576,"['art pop', 'deconstructed club', 'escape room', 'hyperpop']"
299,Abhi//Dijon,https://open.spotify.com/artist/1crlEwxm5dcQjCcgCJEyqg,1crlEwxm5dcQjCcgCJEyqg,41,41595,['alternative r&b']
300,John Splithoff,https://open.spotify.com/artist/7A2x4Urpc4VKF1pb7qnNqD,7A2x4Urpc4VKF1pb7qnNqD,52,41935,['nyc pop']
301,Cakes da Killa,https://open.spotify.com/artist/6MoQZOH2KnQrJhVtO9VoXC,6MoQZOH2KnQrJhVtO9VoXC,43,42266,"['escape room', 'lgbtq+ hip hop', 'nyc rap', 'vogue']"
302,Dept,https://open.spotify.com/artist/48JtfAggQQpfUXQNxkGm5U,48JtfAggQQpfUXQNxkGm5U,57,42437,['chill r&b']
303,River Tiber,https://open.spotify.com/artist/1FHDMgGdmIP4IsoFkAwbS0,1FHDMgGdmIP4IsoFkAwbS0,50,42455,"['alternative r&b', 'indie soul', 'vapor soul']"
304,Kalin White,https://open.spotify.com/artist/49ygis4xkYsXbHMGCD7ajq,49ygis4xkYsXbHMGCD7ajq,36,42554,"['pop r&b', 'trap soul']"
305,Manwolves,https://open.spotify.com/artist/6RCI4WXRwG9jnRHZgzBYFr,6RCI4WXRwG9jnRHZgzBYFr,51,42631,"['bedroom soul', 'lo-fi rap']"
306,Indigo De Souza,https://open.spotify.com/artist/3ir2pF2mkiEWqyPenKTh5e,3ir2pF2mkiEWqyPenKTh5e,56,42745,"['art pop', 'asheville indie', 'bubblegrunge', 'indie folk', 'indie pop', 'indie rock']"
