,name,url,id,popularity,followers,genres
416,Freddie Gibbs,https://open.spotify.com/artist/0Y4inQK6OespitzD6ijMwb,0Y4inQK6OespitzD6ijMwb,72,842537,"['alternative hip hop', 'hip hop', 'indiana hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop']"
417,Ab-Soul,https://open.spotify.com/artist/0g9vAlRPK9Gt3FKCekk4TW,0g9vAlRPK9Gt3FKCekk4TW,62,853704,"['alternative hip hop', 'conscious hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']"
418,Tamar Braxton,https://open.spotify.com/artist/1MT1Wz4G9Z9EVOg4L5zZMS,1MT1Wz4G9Z9EVOg4L5zZMS,52,893490,"['dance pop', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']"
419,Alina Baraz,https://open.spotify.com/artist/6hfwwpXqZPRC9CsKI7qtv1,6hfwwpXqZPRC9CsKI7qtv1,72,953891,"['alternative r&b', 'etherpop', 'pop', 'r&b']"
420,NIKI,https://open.spotify.com/artist/2kxP07DLgs4xlWz8YHlvfh,2kxP07DLgs4xlWz8YHlvfh,74,1012384,"['chill r&b', 'indonesian r&b', 'pop']"
421,Isaiah Rashad,https://open.spotify.com/artist/6aaMZ3fcfLv4tEbmY7bjRM,6aaMZ3fcfLv4tEbmY7bjRM,74,1013172,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']"
422,dvsn,https://open.spotify.com/artist/7e1ICztHM2Sc4JNLxeMXYl,7e1ICztHM2Sc4JNLxeMXYl,67,1013607,"['alternative r&b', 'canadian contemporary r&b', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap soul']"
423,Jessie Reyez,https://open.spotify.com/artist/3KedxarmBCyFBevnqQHy3P,3KedxarmBCyFBevnqQHy3P,73,1014270,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop', 'r&b']"
424,Pleasure P,https://open.spotify.com/artist/6dROiL44pIQZVNZ6Bc0OJO,6dROiL44pIQZVNZ6Bc0OJO,54,1017606,"['hip pop', 'pop r&b', 'pop rap', 'r&b', 'trap', 'urban contemporary']"
425,The Internet,https://open.spotify.com/artist/7GN9PivdemQRKjDt4z5Zv8,7GN9PivdemQRKjDt4z5Zv8,64,1028416,"['alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop', 'neo soul', 'r&b']"
426,Mýa,https://open.spotify.com/artist/6lHL3ubAMgSasKjNqKb8HF,6lHL3ubAMgSasKjNqKb8HF,66,1039658,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']"
427,Christina Milian,https://open.spotify.com/artist/4eAOcbAXIF4BmbN6E1QIlw,4eAOcbAXIF4BmbN6E1QIlw,58,1060734,"['dance pop', 'hip hop', 'hip pop', 'post-teen pop', 'r&b', 'urban contemporary']"
428,Sevyn Streeter,https://open.spotify.com/artist/6If57j6e3TXXk0HiLcIZca,6If57j6e3TXXk0HiLcIZca,65,1063225,"['alternative r&b', 'dance pop', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'trap queen', 'urban contemporary']"
429,Kiana Ledé,https://open.spotify.com/artist/7jZMxhsB8djyIbYmoiJSTs,7jZMxhsB8djyIbYmoiJSTs,70,1093745,"['alternative r&b', 'chill r&b', 'dance pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']"
430,Avant,https://open.spotify.com/artist/0AunegKKH2ys98aLxq8G1A,0AunegKKH2ys98aLxq8G1A,59,1111926,"['hip pop', 'neo soul', 'new jack swing', 'pop r&b', 'r&b', 'urban contemporary']"
431,Xscape,https://open.spotify.com/artist/5z2cHsOmmmWcAPNG1oEhw0,5z2cHsOmmmWcAPNG1oEhw0,55,1174246,"['atl hip hop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop r&b', 'quiet storm', 'r&b', 'urban contemporary']"
432,Sabrina Claudio,https://open.spotify.com/artist/30DhU7BDmF4PH0JVhu8ZRg,30DhU7BDmF4PH0JVhu8ZRg,68,1216949,"['alternative r&b', 'chill r&b', 'pop', 'r&b']"
433,J. Holiday,https://open.spotify.com/artist/7G6hXrjGpi6I7waNl4wxAk,7G6hXrjGpi6I7waNl4wxAk,57,1255340,"['bassline', 'hip pop', 'new jack swing', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']"
434,Teyana Taylor,https://open.spotify.com/artist/4ULO7IGI3M2bo0Ap7B9h8a,4ULO7IGI3M2bo0Ap7B9h8a,66,1263935,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']"
435,Chloe x Halle,https://open.spotify.com/artist/0AsThoR4KZSVktALiNcQwW,0AsThoR4KZSVktALiNcQwW,66,1348185,"['alternative r&b', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']"
436,K. Michelle,https://open.spotify.com/artist/2retT7MFwHDVTeGKDdybEx,2retT7MFwHDVTeGKDdybEx,55,1374025,"['dance pop', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']"
437,Jazmine Sullivan,https://open.spotify.com/artist/7gSjFKpVmDgC2MMsnN8CYq,7gSjFKpVmDgC2MMsnN8CYq,68,1489352,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']"
438,Fantasia,https://open.spotify.com/artist/7xAcVHPiirnUqfdqo0USb1,7xAcVHPiirnUqfdqo0USb1,61,1527699,"['dance pop', 'hip pop', 'neo soul', 'pop r&b', 'quiet storm', 'r&b', 'urban contemporary']"
439,Cordae,https://open.spotify.com/artist/0huGjMyP507tBCARyzSkrv,0huGjMyP507tBCARyzSkrv,73,1559871,"['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']"
440,Keri Hilson,https://open.spotify.com/artist/63wjoROpeh5f11Qm93UiJ1,63wjoROpeh5f11Qm93UiJ1,70,1574708,"['dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'post-teen pop', 'r&b', 'urban contemporary']"
441,Solange,https://open.spotify.com/artist/2auiVi8sUZo17dLy1HwrTU,2auiVi8sUZo17dLy1HwrTU,65,1591459,"['afrofuturism', 'alternative r&b', 'dance pop', 'escape room', 'hip pop', 'indie soul', 'neo soul', 'pop', 'r&b', 'urban contemporary']"
442,Aminé,https://open.spotify.com/artist/3Gm5F95VdRxW3mqCn8RPBJ,3Gm5F95VdRxW3mqCn8RPBJ,77,1672279,"['hip hop', 'pop', 'portland hip hop', 'rap', 'underground hip hop']"
443,Brent Faiyaz,https://open.spotify.com/artist/3tlXnStJ1fFhdScmQeLpuG,3tlXnStJ1fFhdScmQeLpuG,81,1878474,"['dmv rap', 'pop', 'r&b', 'rap']"
444,Anderson .Paak,https://open.spotify.com/artist/3jK9MiCrA42lLAdMGUZpwa,3jK9MiCrA42lLAdMGUZpwa,83,1989989,['escape room']
445,Queen Naija,https://open.spotify.com/artist/3nViOFa3kZW8OMSNOzwr98,3nViOFa3kZW8OMSNOzwr98,69,2040360,"['dance pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']"
446,Tinashe,https://open.spotify.com/artist/0NIIxcxNHmOoyBx03SfTCD,0NIIxcxNHmOoyBx03SfTCD,74,2177290,"['alternative r&b', 'dance pop', 'electropop', 'hip pop', 'metropopolis', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
447,Jorja Smith,https://open.spotify.com/artist/1CoZyIx7UvdxT5c8UkMzHd,1CoZyIx7UvdxT5c8UkMzHd,77,2406063,"['pop', 'r&b', 'uk contemporary r&b']"
448,Summer Walker,https://open.spotify.com/artist/57LYzLEk2LcFghVwuWbcuS,57LYzLEk2LcFghVwuWbcuS,84,2758798,"['pop', 'pop rap', 'r&b']"
449,6LACK,https://open.spotify.com/artist/4IVAbR2w4JJNJDDRFP3E83,4IVAbR2w4JJNJDDRFP3E83,82,3193085,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']"
450,PARTYNEXTDOOR,https://open.spotify.com/artist/2HPaUgqeutzr3jx5a9WyDV,2HPaUgqeutzr3jx5a9WyDV,80,3338833,"['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']"
451,Ella Mai,https://open.spotify.com/artist/7HkdQ0gt53LP4zmHsL0nap,7HkdQ0gt53LP4zmHsL0nap,73,3917805,"['dance pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'uk contemporary r&b', 'urban contemporary']"
452,H.E.R.,https://open.spotify.com/artist/3Y7RZ31TRPVadSFVy1o8os,3Y7RZ31TRPVadSFVy1o8os,81,4434978,"['alternative r&b', 'dance pop', 'pop', 'r&b']"
453,Jhené Aiko,https://open.spotify.com/artist/5ZS223C6JyBfXasXxrRqOk,5ZS223C6JyBfXasXxrRqOk,82,4940317,"['alternative r&b', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']"
454,Kehlani,https://open.spotify.com/artist/0cGUm45nv7Z6M6qdXYQGTX,0cGUm45nv7Z6M6qdXYQGTX,81,5180557,"['dance pop', 'pop', 'r&b']"
455,Chance the Rapper,https://open.spotify.com/artist/1anyVhU62p31KFi8MEzkbf,1anyVhU62p31KFi8MEzkbf,81,5450038,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']"
456,SZA,https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP,7tYKF4w9nC0nq9CsPZTHyP,87,6426367,"['pop', 'r&b', 'rap']"
